xintercept	showSelected2
5.1253615	29
7.0015625	29
20.3978335	29
22.572336	29
26.9758685	29
31.1428375	29
32.9812495	29
36.999505	29
41.5270865	29
47.759318	29
49.7513925	29
52.7239225	29
54.5658205	29
66.731492	29
71.7717495	29
77.4597115	29
85.4755235	29
92.757842	29
97.792901	29
105.224136	29
107.369444	29
116.8875285	29
127.986873	29
134.869363	29
136.980196	29
139.0240985	29
144.92014	29
151.508986	29
153.811955	29
5.1253615	30
7.0015625	30
20.3978335	30
22.572336	30
26.9758685	30
31.1428375	30
32.9812495	30
36.999505	30
41.5270865	30
47.759318	30
49.7513925	30
52.7239225	30
54.5658205	30
66.731492	30
71.7717495	30
77.4597115	30
85.4755235	30
92.757842	30
97.792901	30
105.224136	30
107.369444	30
108.9297405	30
116.8875285	30
127.986873	30
134.869363	30
136.980196	30
139.0240985	30
144.92014	30
151.508986	30
153.811955	30
5.1253615	31
7.0015625	31
20.3978335	31
22.572336	31
26.9758685	31
31.1428375	31
32.9812495	31
36.999505	31
41.5270865	31
47.759318	31
49.7513925	31
52.7239225	31
54.5658205	31
66.731492	31
71.7717495	31
77.4597115	31
85.4755235	31
92.757842	31
97.792901	31
105.224136	31
107.369444	31
108.9297405	31
110.8919275	31
116.8875285	31
127.986873	31
134.869363	31
136.980196	31
139.0240985	31
144.92014	31
151.508986	31
153.811955	31
5.1253615	32
7.0015625	32
20.3978335	32
22.572336	32
26.9758685	32
31.1428375	32
32.9812495	32
36.999505	32
41.5270865	32
44.806998	32
47.759318	32
49.7513925	32
52.7239225	32
54.5658205	32
66.731492	32
71.7717495	32
77.4597115	32
85.4755235	32
92.757842	32
97.792901	32
105.224136	32
107.369444	32
108.9297405	32
110.8919275	32
116.8875285	32
127.986873	32
134.869363	32
136.980196	32
139.0240985	32
144.92014	32
151.508986	32
153.811955	32
5.1253615	33
7.0015625	33
20.3978335	33
22.572336	33
26.9758685	33
31.1428375	33
32.9812495	33
36.999505	33
41.5270865	33
44.806998	33
47.759318	33
49.7513925	33
52.7239225	33
54.5658205	33
59.183256	33
66.731492	33
71.7717495	33
77.4597115	33
85.4755235	33
92.757842	33
97.792901	33
105.224136	33
107.369444	33
108.9297405	33
110.8919275	33
116.8875285	33
127.986873	33
134.869363	33
136.980196	33
139.0240985	33
144.92014	33
151.508986	33
153.811955	33
5.1253615	34
7.0015625	34
20.3978335	34
22.572336	34
26.9758685	34
31.1428375	34
32.9812495	34
36.999505	34
41.5270865	34
44.806998	34
47.759318	34
49.7513925	34
52.7239225	34
54.5658205	34
59.183256	34
66.731492	34
71.7717495	34
77.4597115	34
85.4755235	34
92.757842	34
97.792901	34
101.2926675	34
105.224136	34
107.369444	34
108.9297405	34
110.8919275	34
116.8875285	34
127.986873	34
134.869363	34
136.980196	34
139.0240985	34
144.92014	34
151.508986	34
153.811955	34
5.1253615	35
7.0015625	35
20.3978335	35
22.572336	35
26.9758685	35
31.1428375	35
32.9812495	35
36.999505	35
40.3008815	35
41.5270865	35
44.806998	35
47.759318	35
49.7513925	35
52.7239225	35
54.5658205	35
59.183256	35
66.731492	35
71.7717495	35
77.4597115	35
85.4755235	35
92.757842	35
97.792901	35
101.2926675	35
105.224136	35
107.369444	35
108.9297405	35
110.8919275	35
116.8875285	35
127.986873	35
134.869363	35
136.980196	35
139.0240985	35
144.92014	35
151.508986	35
153.811955	35
5.1253615	36
7.0015625	36
13.540199	36
20.3978335	36
22.572336	36
26.9758685	36
31.1428375	36
32.9812495	36
36.999505	36
40.3008815	36
41.5270865	36
44.806998	36
47.759318	36
49.7513925	36
52.7239225	36
54.5658205	36
59.183256	36
66.731492	36
71.7717495	36
77.4597115	36
85.4755235	36
92.757842	36
97.792901	36
101.2926675	36
105.224136	36
107.369444	36
108.9297405	36
110.8919275	36
116.8875285	36
127.986873	36
134.869363	36
136.980196	36
139.0240985	36
144.92014	36
151.508986	36
153.811955	36
