colour	showSelectedlegendcolour	showSelected2	x	xend	y	yend
#00BFC4	yes	29	-0.0397523683277665	0.559179737646376	-0.78950141242046	16.5795296608297
#00BFC4	yes	30	-0.0381206472699992	0.540847055171672	-0.78950141242046	16.5795296608297
#F8766D	no	31	-0.0366170019179064	0.523674323025646	-0.78950141242046	16.5795296608297
#00BFC4	yes	32	-0.0351852436265577	0.507596977412509	-0.78950141242046	16.5795296608297
#F8766D	no	33	-0.0338843950934031	0.49244987985357	-0.78950141242046	16.5795296608297
#F8766D	no	34	-0.032667435459525	0.478186419636067	-0.78950141242046	16.5795296608297
#00BFC4	yes	35	-0.0314712440633885	0.464786786600901	-0.78950141242046	16.5795296608297
#00BFC4	yes	36	-0.030381966229196	0.452091119138863	-0.78950141242046	16.5795296608297
#F8766D	no	37	-0.0293659712318592	0.440067301018144	-0.78950141242046	16.5795296608297
#F8766D	no	38	-0.0284087313769392	0.42867103370859	-0.78950141242046	16.5795296608297
#00BFC4	yes	39	-0.0274899114372734	0.417869859671704	-0.78950141242046	16.5795296608297
#00BFC4	yes	40	-0.0266224174345349	0.407603359396718	-0.78950141242046	16.5795296608297
#00BFC4	yes	41	-0.025802135466495	0.397832768759118	-0.78950141242046	16.5795296608297
#00BFC4	yes	42	-0.0250235161966203	0.388524842690287	-0.78950141242046	16.5795296608297
#00BFC4	yes	43	-0.0242858469396337	0.37964510825223	-0.78950141242046	16.5795296608297
#F8766D	no	44	-0.0236163021462185	0.371134404064012	-0.78950141242046	16.5795296608297
#00BFC4	yes	45	-0.0229501626299271	0.36302830566452	-0.78950141242046	16.5795296608297
#00BFC4	yes	46	-0.0223387650951322	0.355248866932044	-0.78950141242046	16.5795296608297
#F8766D	no	47	-0.021758356758768	0.347795495863575	-0.78950141242046	16.5795296608297
#00BFC4	yes	48	-0.0211972634102387	0.340657550615806	-0.78950141242046	16.5795296608297
#00BFC4	yes	49	-0.0206661867995128	0.333803835103551	-0.78950141242046	16.5795296608297
#00BFC4	yes	50	-0.0201572311737328	0.32722339029127	-0.78950141242046	16.5795296608297
#F8766D	no	51	-0.0196714179915674	0.320897818738827	-0.78950141242046	16.5795296608297
#00BFC4	yes	52	-0.019201167751547	0.314818660580186	-0.78950141242046	16.5795296608297
#00BFC4	yes	53	-0.0187527863807072	0.308964781039106	-0.78950141242046	16.5795296608297
#F8766D	no	54	-0.0183272043773913	0.303321519201315	-0.78950141242046	16.5795296608297
#00BFC4	yes	55	-0.0179130189241778	0.297887546044006	-0.78950141242046	16.5795296608297
#00BFC4	yes	56	-0.0175176321255612	0.29264363703962	-0.78950141242046	16.5795296608297
#00BFC4	yes	57	-0.0171391013237283	0.287580742066625	-0.78950141242046	16.5795296608297
#00BFC4	yes	58	-0.0167785792618176	0.282687473725253	-0.78950141242046	16.5795296608297
#00BFC4	yes	59	-0.0164308096331389	0.277959547540592	-0.78950141242046	16.5795296608297
#00BFC4	yes	60	-0.0160947344496883	0.273389116771147	-0.78950141242046	16.5795296608297
#00BFC4	yes	61	-0.015769907853728	0.268968306461848	-0.78950141242046	16.5795296608297
#00BFC4	yes	62	-0.0154570642359261	0.26468859823585	-0.78950141242046	16.5795296608297
#00BFC4	yes	63	-0.0151551178910136	0.260543788033592	-0.78950141242046	16.5795296608297
#00BFC4	yes	64	-0.0148635946125872	0.256527515906946	-0.78950141242046	16.5795296608297
#F8766D	no	65	-0.0145856077429906	0.252630254922396	-0.78950141242046	16.5795296608297
#F8766D	no	66	-0.0143146310507983	0.248852506422688	-0.78950141242046	16.5795296608297
#00BFC4	yes	67	-0.0140487056332002	0.245190564116802	-0.78950141242046	16.5795296608297
#00BFC4	yes	68	-0.013794966551665	0.241631960996131	-0.78950141242046	16.5795296608297
#00BFC4	yes	69	-0.0135486063515356	0.238176481666582	-0.78950141242046	16.5795296608297
#00BFC4	yes	70	-0.0133100332533154	0.234818982078829	-0.78950141242046	16.5795296608297
#00BFC4	yes	71	-0.0130804805068607	0.231553759961451	-0.78950141242046	16.5795296608297
#F8766D	no	72	-0.0128604822450647	0.228376060438965	-0.78950141242046	16.5795296608297
#00BFC4	yes	73	-0.0126454021711539	0.225286530339122	-0.78950141242046	16.5795296608297
#F8766D	no	74	-0.0124372292452943	0.222279406879707	-0.78950141242046	16.5795296608297
#00BFC4	yes	75	-0.0122342948678928	0.219352786108776	-0.78950141242046	16.5795296608297
#00BFC4	yes	76	-0.0120370094835462	0.216502873059219	-0.78950141242046	16.5795296608297
#F8766D	no	77	-0.0118464115699061	0.213725420550225	-0.78950141242046	16.5795296608297
#00BFC4	yes	78	-0.0116591576479528	0.211020727906536	-0.78950141242046	16.5795296608297
#00BFC4	yes	79	-0.0114778374085672	0.208383315417384	-0.78950141242046	16.5795296608297
#F8766D	no	80	-0.0113020662210468	0.20581082219458	-0.78950141242046	16.5795296608297
#00BFC4	yes	81	-0.0111300258279065	0.203302456557897	-0.78950141242046	16.5795296608297
#00BFC4	yes	82	-0.010962783347163	0.200854668765643	-0.78950141242046	16.5795296608297
#F8766D	no	83	-0.0107998625923877	0.198465572025084	-0.78950141242046	16.5795296608297
#00BFC4	yes	84	-0.01064053259018	0.196133646853274	-0.78950141242046	16.5795296608297
#F8766D	no	85	-0.0104883675683519	0.193853174469885	-0.78950141242046	16.5795296608297
#00BFC4	yes	86	-0.0103371472203475	0.191628330375584	-0.78950141242046	16.5795296608297
#F8766D	no	87	-0.0101919674331573	0.189452067891557	-0.78950141242046	16.5795296608297
#00BFC4	yes	88	-0.0100490352845295	0.187326317820586	-0.78950141242046	16.5795296608297
#00BFC4	yes	89	-0.00991035517722912	0.185247297331199	-0.78950141242046	16.5795296608297
#F8766D	no	90	-0.00977559237267752	0.183213641774546	-0.78950141242046	16.5795296608297
#F8766D	no	91	-0.00964296504698654	0.181225508285432	-0.78950141242046	16.5795296608297
#00BFC4	yes	92	-0.00951339677100012	0.179280419242588	-0.78950141242046	16.5795296608297
#F8766D	no	93	-0.00938727714121949	0.177376497839965	-0.78950141242046	16.5795296608297
#00BFC4	yes	94	-0.00926350009777094	0.175513426213401	-0.78950141242046	16.5795296608297
#00BFC4	yes	95	-0.0091426661093881	0.173689239924824	-0.78950141242046	16.5795296608297
#F8766D	no	96	-0.00902499596649962	0.171902411046522	-0.78950141242046	16.5795296608297
#00BFC4	yes	97	-0.00890911220603469	0.170153063806853	-0.78950141242046	16.5795296608297
#F8766D	no	98	-0.0087973104522587	0.168437700499273	-0.78950141242046	16.5795296608297
#00BFC4	yes	99	-0.00868664670158259	0.166758111614075	-0.78950141242046	16.5795296608297
#00BFC4	yes	100	-0.00857930563792664	0.165111005094575	-0.78950141242046	16.5795296608297
#00BFC4	yes	101	-0.00847436670732558	0.163496237978319	-0.78950141242046	16.5795296608297
#F8766D	no	102	-0.00837227416849346	0.161912344196704	-0.78950141242046	16.5795296608297
#00BFC4	yes	103	-0.00827176883222592	0.160359600810979	-0.78950141242046	16.5795296608297
#00BFC4	yes	104	-0.00817358766793961	0.158836326497927	-0.78950141242046	16.5795296608297
#00BFC4	yes	105	-0.00807787467959026	0.157341468875173	-0.78950141242046	16.5795296608297
#F8766D	no	106	-0.00798640773552941	0.155872375974377	-0.78950141242046	16.5795296608297
#00BFC4	yes	107	-0.00789423312016239	0.154433160087783	-0.78950141242046	16.5795296608297
#F8766D	no	108	-0.00780715045792326	0.15301721133143	-0.78950141242046	16.5795296608297
#00BFC4	yes	109	-0.00771891588948586	0.151629993039414	-0.78950141242046	16.5795296608297
#00BFC4	yes	110	-0.00763501034138451	0.150265272142708	-0.78950141242046	16.5795296608297
#00BFC4	yes	111	-0.00755319284977829	0.14892456456689	-0.78950141242046	16.5795296608297
#00BFC4	yes	112	-0.00747303224276973	0.147607602339821	-0.78950141242046	16.5795296608297
#00BFC4	yes	113	-0.00739518422867459	0.14631305535761	-0.78950141242046	16.5795296608297
#00BFC4	yes	114	-0.00731888049060238	0.145041041204574	-0.78950141242046	16.5795296608297
#00BFC4	yes	115	-0.00724423216614887	0.143790820644722	-0.78950141242046	16.5795296608297
#00BFC4	yes	116	-0.00717161296001141	0.142561413533524	-0.78950141242046	16.5795296608297
#00BFC4	yes	117	-0.00710057460663649	0.141352682429689	-0.78950141242046	16.5795296608297
#00BFC4	yes	118	-0.00703086242161008	0.140164316165255	-0.78950141242046	16.5795296608297
#00BFC4	yes	119	-0.00696233532713781	0.138995908985888	-0.78950141242046	16.5795296608297
#00BFC4	yes	120	-0.00689501192294739	0.13784691368747	-0.78950141242046	16.5795296608297
#00BFC4	yes	121	-0.00682907706281681	0.136716634286358	-0.78950141242046	16.5795296608297
#00BFC4	yes	122	-0.00676427699708647	0.135604830160701	-0.78950141242046	16.5795296608297
#F8766D	no	123	-0.00670172702174322	0.134509907720128	-0.78950141242046	16.5795296608297
#00BFC4	yes	124	-0.00663905225607682	0.133433778979811	-0.78950141242046	16.5795296608297
#00BFC4	yes	125	-0.00657850487826714	0.132373743707734	-0.78950141242046	16.5795296608297
#F8766D	no	126	-0.00651972017740231	0.1313297327849	-0.78950141242046	16.5795296608297
#00BFC4	yes	127	-0.00646106592427211	0.130302958274548	-0.78950141242046	16.5795296608297
#F8766D	no	128	-0.00640419787936114	0.129291357380405	-0.78950141242046	16.5795296608297
#00BFC4	yes	129	-0.00634810269588095	0.12829554903474	-0.78950141242046	16.5795296608297
#00BFC4	yes	130	-0.00629297849187931	0.127314952840814	-0.78950141242046	16.5795296608297
#00BFC4	yes	131	-0.00623873811892797	0.126349285340997	-0.78950141242046	16.5795296608297
#F8766D	no	132	-0.0061855955652149	0.125397973171528	-0.78950141242046	16.5795296608297
#00BFC4	yes	133	-0.00613303506070285	0.124461183535163	-0.78950141242046	16.5795296608297
#F8766D	no	134	-0.00608147450822598	0.123538160366775	-0.78950141242046	16.5795296608297
#00BFC4	yes	135	-0.00603056703937911	0.122628922392103	-0.78950141242046	16.5795296608297
#00BFC4	yes	136	-0.00598051817165429	0.121732945602244	-0.78950141242046	16.5795296608297
#00BFC4	yes	137	-0.00593130603577541	0.12084994267408	-0.78950141242046	16.5795296608297
#00BFC4	yes	138	-0.00588284367687401	0.119979700332185	-0.78950141242046	16.5795296608297
#00BFC4	yes	139	-0.00583536514301623	0.11912169293792	-0.78950141242046	16.5795296608297
#00BFC4	yes	140	-0.00578859154074523	0.118275916125327	-0.78950141242046	16.5795296608297
#00BFC4	yes	141	-0.00574248371050986	0.117442133830271	-0.78950141242046	16.5795296608297
#00BFC4	yes	142	-0.00569704481754389	0.116620075416612	-0.78950141242046	16.5795296608297
#00BFC4	yes	143	-0.0056523419201828	0.115809413836811	-0.78950141242046	16.5795296608297
#00BFC4	yes	144	-0.00560838156614584	0.115009889775869	-0.78950141242046	16.5795296608297
#00BFC4	yes	145	-0.00556530965212476	0.114221111542704	-0.78950141242046	16.5795296608297
#00BFC4	yes	146	-0.00552293732585684	0.113443028929281	-0.78950141242046	16.5795296608297
#00BFC4	yes	147	-0.00548115904652138	0.112675514921167	-0.78950141242046	16.5795296608297
#00BFC4	yes	148	-0.00544002463826401	0.111918293424237	-0.78950141242046	16.5795296608297
#00BFC4	yes	149	-0.00539980677500658	0.111170871568954	-0.78950141242046	16.5795296608297
#00BFC4	yes	150	-0.00536014320927616	0.110433397279058	-0.78950141242046	16.5795296608297
#00BFC4	yes	151	-0.00532113389097812	0.10970556195836	-0.78950141242046	16.5795296608297
#00BFC4	yes	152	-0.00528266869361722	0.108987272577765	-0.78950141242046	16.5795296608297
#00BFC4	yes	153	-0.00524497605151751	0.108278102858614	-0.78950141242046	16.5795296608297
#F8766D	no	154	-0.00520789624667419	0.107578019813392	-0.78950141242046	16.5795296608297
#00BFC4	yes	155	-0.00517117236413024	0.10688709262458	-0.78950141242046	16.5795296608297
#F8766D	no	156	-0.00513513504541577	0.106204807731829	-0.78950141242046	16.5795296608297
#F8766D	no	157	-0.00509967603893049	0.105531095128268	-0.78950141242046	16.5795296608297
#00BFC4	yes	158	-0.0050643343833193	0.104866242029656	-0.78950141242046	16.5795296608297
#00BFC4	yes	159	-0.00502964895100077	0.104209540188937	-0.78950141242046	16.5795296608297
#00BFC4	yes	160	-0.00499551537605129	0.103560928831762	-0.78950141242046	16.5795296608297
#00BFC4	yes	161	-0.00496182877084809	0.102920351808345	-0.78950141242046	16.5795296608297
#00BFC4	yes	162	-0.00492861321658702	0.102287627976315	-0.78950141242046	16.5795296608297
#F8766D	no	163	-0.00489611084386003	0.101662361998165	-0.78950141242046	16.5795296608297
#00BFC4	yes	164	-0.00486379572398108	0.101044930332422	-0.78950141242046	16.5795296608297
#F8766D	no	165	-0.00483208015269689	0.100434774836698	-0.78950141242046	16.5795296608297
#00BFC4	yes	166	-0.00480063366184696	0.0998320836468887	-0.78950141242046	16.5795296608297
#00BFC4	yes	167	-0.0047696761337047	0.0992364979576134	-0.78950141242046	16.5795296608297
#00BFC4	yes	168	-0.00473916511626545	0.0986479246054615	-0.78950141242046	16.5795296608297
#00BFC4	yes	169	-0.00470911068070251	0.0980662211136769	-0.78950141242046	16.5795296608297
#00BFC4	yes	170	-0.00467946788294843	0.0974913031361699	-0.78950141242046	16.5795296608297
#00BFC4	yes	171	-0.0046502138952946	0.0969230672348231	-0.78950141242046	16.5795296608297
#00BFC4	yes	172	-0.00462138538517066	0.0963613534127952	-0.78950141242046	16.5795296608297
#00BFC4	yes	173	-0.0045929060962092	0.0958061174485892	-0.78950141242046	16.5795296608297
#00BFC4	yes	174	-0.00456491356602388	0.0952571040963331	-0.78950141242046	16.5795296608297
#00BFC4	yes	175	-0.00453727730976283	0.094714328823095	-0.78950141242046	16.5795296608297
#00BFC4	yes	176	-0.0045100150706391	0.0941776614819184	-0.78950141242046	16.5795296608297
#00BFC4	yes	177	-0.00448306912910691	0.0936470499288034	-0.78950141242046	16.5795296608297
#00BFC4	yes	178	-0.00445651218256586	0.0931223140716483	-0.78950141242046	16.5795296608297
#00BFC4	yes	179	-0.00443044313436975	0.092603250012279	-0.78950141242046	16.5795296608297
#00BFC4	yes	180	-0.0044046933937637	0.0920899236798481	-0.78950141242046	16.5795296608297
#00BFC4	yes	181	-0.00437928658781241	0.0915822110544535	-0.78950141242046	16.5795296608297
#00BFC4	yes	182	-0.00435416848063337	0.0910800681855761	-0.78950141242046	16.5795296608297
#F8766D	no	183	-0.00432937115508371	0.0905833669501082	-0.78950141242046	16.5795296608297
#00BFC4	yes	184	-0.00430479735033449	0.0900921106564597	-0.78950141242046	16.5795296608297
#00BFC4	yes	185	-0.00428062106975774	0.0896060333802429	-0.78950141242046	16.5795296608297
#00BFC4	yes	186	-0.00425671148142784	0.0891251760091642	-0.78950141242046	16.5795296608297
#00BFC4	yes	187	-0.00423307063122322	0.0886494484770662	-0.78950141242046	16.5795296608297
#00BFC4	yes	188	-0.00420984270229268	0.0881786204532931	-0.78950141242046	16.5795296608297
#00BFC4	yes	189	-0.00418688098531911	0.0877127543228826	-0.78950141242046	16.5795296608297
#00BFC4	yes	190	-0.00416419903397104	0.0872517539831349	-0.78950141242046	16.5795296608297
#00BFC4	yes	191	-0.00414177393891743	0.0867955615231251	-0.78950141242046	16.5795296608297
#00BFC4	yes	192	-0.00411963201406354	0.0863440714924475	-0.78950141242046	16.5795296608297
#00BFC4	yes	193	-0.00409773721507439	0.0858972424390713	-0.78950141242046	16.5795296608297
#00BFC4	yes	194	-0.00407609980638856	0.0854549882000554	-0.78950141242046	16.5795296608297
#00BFC4	yes	195	-0.00405468576806623	0.0850172684537293	-0.78950141242046	16.5795296608297
#00BFC4	yes	196	-0.00403357246208477	0.0845839330136812	-0.78950141242046	16.5795296608297
#F8766D	no	197	-0.00401272285514619	0.0841549475674433	-0.78950141242046	16.5795296608297
#00BFC4	yes	198	-0.00399204963122212	0.0837303295266068	-0.78950141242046	16.5795296608297
#00BFC4	yes	199	-0.0039716182255134	0.083309944956648	-0.78950141242046	16.5795296608297
#00BFC4	yes	200	-0.0039513949876718	0.0828937603785788	-0.78950141242046	16.5795296608297
#00BFC4	yes	201	-0.00393137600069921	0.0824817139159681	-0.78950141242046	16.5795296608297
#00BFC4	yes	202	-0.00391157010116319	0.0820737322416592	-0.78950141242046	16.5795296608297
#00BFC4	yes	203	-0.00389197800276851	0.081669751422109	-0.78950141242046	16.5795296608297
#00BFC4	yes	204	-0.00387257943859591	0.0812697297440028	-0.78950141242046	16.5795296608297
#00BFC4	yes	205	-0.00385339902306611	0.0808735818220564	-0.78950141242046	16.5795296608297
#00BFC4	yes	206	-0.00383446917163123	0.0804812156499713	-0.78950141242046	16.5795296608297
#00BFC4	yes	207	-0.00381572377946685	0.0800926388932391	-0.78950141242046	16.5795296608297
#F8766D	no	208	-0.00379716192117358	0.0797077951617597	-0.78950141242046	16.5795296608297
#00BFC4	yes	209	-0.00377877768831853	0.0793266341454141	-0.78950141242046	16.5795296608297
#00BFC4	yes	210	-0.00376063307390727	0.0789490387034743	-0.78950141242046	16.5795296608297
#00BFC4	yes	211	-0.00374268005955513	0.0785750027520568	-0.78950141242046	16.5795296608297
#00BFC4	yes	212	-0.00372492585369039	0.078204466001263	-0.78950141242046	16.5795296608297
#00BFC4	yes	213	-0.00370734152551091	0.0778374052972596	-0.78950141242046	16.5795296608297
#F8766D	no	214	-0.00368992981479479	0.0774737667891778	-0.78950141242046	16.5795296608297
#00BFC4	yes	215	-0.0036726777510054	0.0771135132873673	-0.78950141242046	16.5795296608297
#00BFC4	yes	216	-0.00365558774027047	0.076756593154406	-0.78950141242046	16.5795296608297
#00BFC4	yes	217	-0.00363865914301435	0.0764029587060646	-0.78950141242046	16.5795296608297
#00BFC4	yes	218	-0.00362188932127555	0.0760525651431746	-0.78950141242046	16.5795296608297
#00BFC4	yes	219	-0.00360529365591643	0.0757053505141755	-0.78950141242046	16.5795296608297
#00BFC4	yes	220	-0.00358885166213375	0.0753612895799123	-0.78950141242046	16.5795296608297
#00BFC4	yes	221	-0.00357255882905432	0.0750203419548829	-0.78950141242046	16.5795296608297
#00BFC4	yes	222	-0.0035564156634358	0.0746824630448981	-0.78950141242046	16.5795296608297
#00BFC4	yes	223	-0.0035404215106395	0.0743476102079709	-0.78950141242046	16.5795296608297
#00BFC4	yes	224	-0.00352459452469397	0.0740157227666012	-0.78950141242046	16.5795296608297
#00BFC4	yes	225	-0.00350892352821223	0.0736867701306772	-0.78950141242046	16.5795296608297
#00BFC4	yes	226	-0.003493391364867	0.0733607284282751	-0.78950141242046	16.5795296608297
#00BFC4	yes	227	-0.00347799614200534	0.0730375592467617	-0.78950141242046	16.5795296608297
#00BFC4	yes	228	-0.00346273616906757	0.0727172246785207	-0.78950141242046	16.5795296608297
#00BFC4	yes	229	-0.00344760958063928	0.0723996876824617	-0.78950141242046	16.5795296608297
#00BFC4	yes	230	-0.0034326148366107	0.0720849115688246	-0.78950141242046	16.5795296608297
#F8766D	no	231	-0.0034177550321232	0.0717728556745873	-0.78950141242046	16.5795296608297
#F8766D	no	232	-0.00340302332939854	0.0714634899173692	-0.78950141242046	16.5795296608297
#F8766D	no	233	-0.00338841807905777	0.0711567796602132	-0.78950141242046	16.5795296608297
