xintercept	showSelected2
26.3357965	17
27.6658355	17
55.2448415	17
55.4051	17
57.5722755	17
62.464735	17
75.9875225	17
76.9866905	17
97.209896	17
97.9877535	17
143.096437	17
146.012207	17
156.2253915	17
158.21622	17
7.6842975	18
9.8506445	18
26.3357965	18
27.6658355	18
55.2448415	18
55.4051	18
57.5722755	18
62.464735	18
75.9875225	18
76.9866905	18
90.1144935	18
95.460049	18
97.209896	18
97.9877535	18
143.096437	18
146.012207	18
156.2253915	18
158.21622	18
7.6842975	19
9.8506445	19
17.1038045	19
26.3357965	19
27.6658355	19
55.2448415	19
55.4051	19
57.5722755	19
62.464735	19
75.9875225	19
76.9866905	19
90.1144935	19
95.460049	19
97.209896	19
97.9877535	19
143.096437	19
146.012207	19
156.2253915	19
158.21622	19
4.938183	20
7.6842975	20
9.8506445	20
17.1038045	20
26.3357965	20
27.6658355	20
55.2448415	20
55.4051	20
57.5722755	20
62.464735	20
75.9875225	20
76.9866905	20
90.1144935	20
95.460049	20
97.209896	20
97.9877535	20
143.096437	20
146.012207	20
156.2253915	20
158.21622	20
7.6842975	21
9.8506445	21
17.1038045	21
26.3357965	21
27.6658355	21
37.7194115	21
39.9062965	21
55.2448415	21
55.4051	21
57.5722755	21
62.464735	21
75.9875225	21
76.9866905	21
90.1144935	21
95.460049	21
97.209896	21
97.9877535	21
143.096437	21
146.012207	21
156.2253915	21
158.21622	21
4.938183	22
7.6842975	22
9.8506445	22
17.1038045	22
26.3357965	22
27.6658355	22
37.7194115	22
39.9062965	22
55.2448415	22
55.4051	22
57.5722755	22
62.464735	22
75.9875225	22
76.9866905	22
90.1144935	22
95.460049	22
97.209896	22
97.9877535	22
143.096437	22
146.012207	22
156.2253915	22
158.21622	22
7.6842975	23
9.8506445	23
17.1038045	23
26.3357965	23
27.6658355	23
37.7194115	23
39.9062965	23
55.2448415	23
55.4051	23
57.5722755	23
62.464735	23
75.9875225	23
76.9866905	23
90.1144935	23
95.460049	23
97.209896	23
97.9877535	23
114.769008	23
115.75588	23
143.096437	23
146.012207	23
156.2253915	23
158.21622	23
4.938183	24
7.6842975	24
9.8506445	24
17.1038045	24
26.3357965	24
27.6658355	24
37.7194115	24
39.9062965	24
55.2448415	24
55.4051	24
57.5722755	24
62.464735	24
75.9875225	24
76.9866905	24
90.1144935	24
95.460049	24
97.209896	24
97.9877535	24
114.769008	24
115.75588	24
143.096437	24
146.012207	24
156.2253915	24
158.21622	24
4.938183	25
7.6842975	25
9.8506445	25
17.1038045	25
26.3357965	25
27.6658355	25
31.792515	25
37.7194115	25
39.9062965	25
55.2448415	25
55.4051	25
57.5722755	25
62.464735	25
75.9875225	25
76.9866905	25
90.1144935	25
95.460049	25
97.209896	25
97.9877535	25
114.769008	25
115.75588	25
143.096437	25
146.012207	25
156.2253915	25
158.21622	25
7.6842975	26
9.8506445	26
17.1038045	26
26.3357965	26
27.6658355	26
37.7194115	26
39.9062965	26
55.2448415	26
55.4051	26
57.5722755	26
62.464735	26
75.9875225	26
76.9866905	26
90.1144935	26
95.460049	26
97.209896	26
97.9877535	26
114.769008	26
115.75588	26
118.074697	26
120.1885195	26
123.135054	26
143.096437	26
146.012207	26
156.2253915	26
158.21622	26
4.938183	27
7.6842975	27
9.8506445	27
17.1038045	27
26.3357965	27
27.6658355	27
37.7194115	27
39.9062965	27
55.2448415	27
55.4051	27
57.5722755	27
62.464735	27
75.9875225	27
76.9866905	27
90.1144935	27
95.460049	27
97.209896	27
97.9877535	27
114.769008	27
115.75588	27
118.074697	27
120.1885195	27
123.135054	27
143.096437	27
146.012207	27
156.2253915	27
158.21622	27
4.938183	28
7.6842975	28
9.8506445	28
17.1038045	28
26.3357965	28
27.6658355	28
31.792515	28
37.7194115	28
39.9062965	28
55.2448415	28
55.4051	28
57.5722755	28
62.464735	28
75.9875225	28
76.9866905	28
90.1144935	28
95.460049	28
97.209896	28
97.9877535	28
114.769008	28
115.75588	28
118.074697	28
120.1885195	28
123.135054	28
143.096437	28
146.012207	28
156.2253915	28
158.21622	28
4.938183	29
7.6842975	29
9.8506445	29
17.1038045	29
26.3357965	29
27.6658355	29
37.7194115	29
39.9062965	29
55.2448415	29
55.4051	29
57.5722755	29
62.464735	29
69.0469785	29
70.568556	29
75.9875225	29
76.9866905	29
90.1144935	29
95.460049	29
97.209896	29
97.9877535	29
114.769008	29
115.75588	29
118.074697	29
120.1885195	29
123.135054	29
143.096437	29
146.012207	29
156.2253915	29
158.21622	29
4.938183	30
7.6842975	30
9.8506445	30
17.1038045	30
26.3357965	30
27.6658355	30
31.792515	30
37.7194115	30
39.9062965	30
55.2448415	30
55.4051	30
57.5722755	30
62.464735	30
69.0469785	30
70.568556	30
75.9875225	30
76.9866905	30
90.1144935	30
95.460049	30
97.209896	30
97.9877535	30
114.769008	30
115.75588	30
118.074697	30
120.1885195	30
123.135054	30
143.096437	30
146.012207	30
156.2253915	30
158.21622	30
4.938183	31
7.6842975	31
9.8506445	31
17.1038045	31
26.3357965	31
27.6658355	31
31.792515	31
37.7194115	31
39.9062965	31
55.2448415	31
55.4051	31
57.5722755	31
62.464735	31
69.0469785	31
70.568556	31
75.9875225	31
76.9866905	31
90.1144935	31
95.460049	31
97.209896	31
97.9877535	31
113.071055	31
114.769008	31
115.75588	31
118.074697	31
120.1885195	31
123.135054	31
143.096437	31
146.012207	31
156.2253915	31
158.21622	31
4.938183	32
7.6842975	32
9.8506445	32
17.1038045	32
26.3357965	32
27.6658355	32
31.792515	32
33.043763	32
37.7194115	32
39.9062965	32
55.2448415	32
55.4051	32
57.5722755	32
62.464735	32
69.0469785	32
70.568556	32
75.9875225	32
76.9866905	32
90.1144935	32
95.460049	32
97.209896	32
97.9877535	32
113.071055	32
114.769008	32
115.75588	32
118.074697	32
120.1885195	32
123.135054	32
143.096437	32
146.012207	32
156.2253915	32
158.21622	32
4.938183	33
7.6842975	33
9.8506445	33
17.1038045	33
26.3357965	33
27.6658355	33
31.792515	33
33.043763	33
37.7194115	33
39.9062965	33
55.2448415	33
55.4051	33
57.5722755	33
62.464735	33
69.0469785	33
70.568556	33
75.9875225	33
76.9866905	33
90.1144935	33
95.460049	33
97.209896	33
97.9877535	33
110.686736	33
111.391826	33
114.769008	33
115.75588	33
118.074697	33
120.1885195	33
123.135054	33
143.096437	33
146.012207	33
156.2253915	33
158.21622	33
4.938183	34
7.6842975	34
9.8506445	34
17.1038045	34
26.3357965	34
27.6658355	34
31.792515	34
33.043763	34
37.7194115	34
38.755764	34
39.9062965	34
55.2448415	34
55.4051	34
57.5722755	34
62.464735	34
69.0469785	34
70.568556	34
75.9875225	34
76.9866905	34
90.1144935	34
95.460049	34
97.209896	34
97.9877535	34
110.686736	34
111.391826	34
114.769008	34
115.75588	34
118.074697	34
120.1885195	34
123.135054	34
143.096437	34
146.012207	34
156.2253915	34
158.21622	34
4.938183	35
7.6842975	35
9.8506445	35
14.776103	35
17.1038045	35
26.3357965	35
27.6658355	35
31.792515	35
33.043763	35
37.7194115	35
38.755764	35
39.9062965	35
55.2448415	35
55.4051	35
57.5722755	35
62.464735	35
69.0469785	35
70.568556	35
75.9875225	35
76.9866905	35
90.1144935	35
95.460049	35
97.209896	35
97.9877535	35
110.686736	35
111.391826	35
114.769008	35
115.75588	35
118.074697	35
120.1885195	35
123.135054	35
143.096437	35
146.012207	35
156.2253915	35
158.21622	35
4.938183	36
7.6842975	36
9.8506445	36
17.1038045	36
26.3357965	36
27.6658355	36
31.792515	36
33.043763	36
37.7194115	36
38.755764	36
39.9062965	36
55.2448415	36
55.4051	36
57.5722755	36
62.464735	36
64.1759375	36
65.8760305	36
69.0469785	36
70.568556	36
75.9875225	36
76.9866905	36
90.1144935	36
95.460049	36
97.209896	36
97.9877535	36
110.686736	36
111.391826	36
114.769008	36
115.75588	36
118.074697	36
120.1885195	36
123.135054	36
143.096437	36
146.012207	36
156.2253915	36
158.21622	36
4.938183	37
7.6842975	37
9.8506445	37
14.776103	37
17.1038045	37
26.3357965	37
27.6658355	37
31.792515	37
33.043763	37
37.7194115	37
38.755764	37
39.9062965	37
55.2448415	37
55.4051	37
57.5722755	37
62.464735	37
64.1759375	37
65.8760305	37
69.0469785	37
70.568556	37
75.9875225	37
76.9866905	37
90.1144935	37
95.460049	37
97.209896	37
97.9877535	37
110.686736	37
111.391826	37
114.769008	37
115.75588	37
118.074697	37
120.1885195	37
123.135054	37
143.096437	37
146.012207	37
156.2253915	37
158.21622	37
4.938183	38
7.6842975	38
9.8506445	38
17.1038045	38
26.3357965	38
27.6658355	38
31.792515	38
33.043763	38
37.7194115	38
38.755764	38
39.9062965	38
55.2448415	38
55.4051	38
57.5722755	38
62.464735	38
64.1759375	38
65.8760305	38
69.0469785	38
70.568556	38
75.9875225	38
76.9866905	38
90.1144935	38
95.460049	38
97.209896	38
97.9877535	38
98.752803	38
107.4961665	38
110.686736	38
111.391826	38
114.769008	38
115.75588	38
118.074697	38
120.1885195	38
123.135054	38
143.096437	38
146.012207	38
156.2253915	38
158.21622	38
4.938183	39
7.6842975	39
9.8506445	39
14.776103	39
17.1038045	39
26.3357965	39
27.6658355	39
31.792515	39
33.043763	39
37.7194115	39
38.755764	39
39.9062965	39
55.2448415	39
55.4051	39
57.5722755	39
62.464735	39
64.1759375	39
65.8760305	39
69.0469785	39
70.568556	39
75.9875225	39
76.9866905	39
90.1144935	39
95.460049	39
97.209896	39
97.9877535	39
98.752803	39
107.4961665	39
110.686736	39
111.391826	39
114.769008	39
115.75588	39
118.074697	39
120.1885195	39
123.135054	39
143.096437	39
146.012207	39
156.2253915	39
158.21622	39
4.938183	40
7.6842975	40
9.8506445	40
14.776103	40
17.1038045	40
26.3357965	40
27.6658355	40
31.792515	40
33.043763	40
37.7194115	40
38.755764	40
39.9062965	40
55.2448415	40
55.4051	40
57.5722755	40
62.464735	40
64.1759375	40
65.8760305	40
69.0469785	40
70.568556	40
75.9875225	40
76.9866905	40
90.1144935	40
95.460049	40
97.209896	40
97.9877535	40
98.752803	40
107.4961665	40
110.686736	40
111.391826	40
113.071055	40
114.769008	40
115.75588	40
118.074697	40
120.1885195	40
123.135054	40
143.096437	40
146.012207	40
156.2253915	40
158.21622	40
4.938183	41
7.6842975	41
9.8506445	41
14.776103	41
17.1038045	41
26.3357965	41
27.6658355	41
31.792515	41
33.043763	41
37.7194115	41
38.755764	41
39.9062965	41
55.2448415	41
55.4051	41
57.5722755	41
62.464735	41
64.1759375	41
65.8760305	41
69.0469785	41
70.568556	41
75.9875225	41
76.9866905	41
90.1144935	41
95.460049	41
97.209896	41
97.9877535	41
98.752803	41
107.4961665	41
110.686736	41
111.391826	41
114.769008	41
115.75588	41
116.1903985	41
116.8761925	41
118.074697	41
120.1885195	41
123.135054	41
143.096437	41
146.012207	41
156.2253915	41
158.21622	41
4.938183	42
7.6842975	42
9.8506445	42
14.776103	42
17.1038045	42
26.3357965	42
27.6658355	42
31.792515	42
33.043763	42
37.7194115	42
38.755764	42
39.9062965	42
55.2448415	42
55.4051	42
57.5722755	42
62.464735	42
64.1759375	42
65.8760305	42
69.0469785	42
70.568556	42
75.9875225	42
76.9866905	42
90.1144935	42
95.460049	42
97.209896	42
97.9877535	42
98.752803	42
107.4961665	42
110.686736	42
111.391826	42
113.071055	42
114.769008	42
115.75588	42
116.1903985	42
116.8761925	42
118.074697	42
120.1885195	42
123.135054	42
143.096437	42
146.012207	42
156.2253915	42
158.21622	42
4.938183	43
7.6842975	43
9.8506445	43
14.776103	43
17.1038045	43
26.3357965	43
27.6658355	43
31.792515	43
33.043763	43
37.7194115	43
38.755764	43
39.9062965	43
55.2448415	43
55.4051	43
57.5722755	43
62.464735	43
64.1759375	43
65.8760305	43
69.0469785	43
70.568556	43
75.9875225	43
76.9866905	43
90.1144935	43
95.460049	43
97.209896	43
97.9877535	43
98.752803	43
107.4961665	43
110.686736	43
111.391826	43
113.071055	43
114.769008	43
115.75588	43
116.1903985	43
116.8761925	43
117.2852645	43
118.074697	43
120.1885195	43
123.135054	43
143.096437	43
146.012207	43
156.2253915	43
158.21622	43
4.938183	44
7.6842975	44
9.8506445	44
14.776103	44
17.1038045	44
26.3357965	44
27.6658355	44
31.792515	44
33.043763	44
37.7194115	44
38.755764	44
39.9062965	44
55.2448415	44
55.4051	44
57.5722755	44
62.464735	44
64.1759375	44
65.8760305	44
69.0469785	44
70.568556	44
75.9875225	44
76.9866905	44
90.1144935	44
91.606765	44
95.460049	44
97.209896	44
97.9877535	44
98.752803	44
107.4961665	44
110.686736	44
111.391826	44
113.071055	44
114.769008	44
115.75588	44
116.1903985	44
116.8761925	44
117.2852645	44
118.074697	44
120.1885195	44
123.135054	44
143.096437	44
146.012207	44
156.2253915	44
158.21622	44
4.938183	45
7.6842975	45
9.8506445	45
14.776103	45
17.1038045	45
26.3357965	45
27.6658355	45
31.792515	45
33.043763	45
37.7194115	45
38.755764	45
39.9062965	45
55.2448415	45
55.4051	45
57.5722755	45
62.464735	45
64.1759375	45
65.8760305	45
69.0469785	45
70.568556	45
75.9875225	45
76.9866905	45
90.1144935	45
91.606765	45
95.460049	45
97.209896	45
97.9877535	45
98.752803	45
107.4961665	45
110.686736	45
111.391826	45
113.071055	45
113.541516	45
114.769008	45
115.75588	45
116.1903985	45
116.8761925	45
117.2852645	45
118.074697	45
120.1885195	45
123.135054	45
143.096437	45
146.012207	45
156.2253915	45
158.21622	45
4.938183	46
7.6842975	46
9.8506445	46
14.776103	46
17.1038045	46
26.3357965	46
27.6658355	46
31.792515	46
33.043763	46
37.7194115	46
38.755764	46
39.9062965	46
47.668139	46
48.887341	46
54.51877	46
55.2448415	46
55.4051	46
57.5722755	46
62.464735	46
64.1759375	46
65.8760305	46
69.0469785	46
70.568556	46
75.9875225	46
76.9866905	46
90.1144935	46
95.460049	46
97.209896	46
97.9877535	46
98.752803	46
107.4961665	46
110.686736	46
111.391826	46
113.071055	46
114.769008	46
115.75588	46
116.1903985	46
116.8761925	46
117.2852645	46
118.074697	46
120.1885195	46
123.135054	46
143.096437	46
146.012207	46
156.2253915	46
158.21622	46
4.938183	47
7.6842975	47
9.8506445	47
14.776103	47
17.1038045	47
26.3357965	47
27.6658355	47
31.792515	47
33.043763	47
37.7194115	47
38.755764	47
39.9062965	47
47.668139	47
48.887341	47
54.51877	47
55.2448415	47
55.4051	47
57.5722755	47
62.464735	47
64.1759375	47
65.8760305	47
69.0469785	47
70.568556	47
75.9875225	47
76.9866905	47
90.1144935	47
91.606765	47
95.460049	47
97.209896	47
97.9877535	47
98.752803	47
107.4961665	47
110.686736	47
111.391826	47
113.071055	47
114.769008	47
115.75588	47
116.1903985	47
116.8761925	47
117.2852645	47
118.074697	47
120.1885195	47
123.135054	47
143.096437	47
146.012207	47
156.2253915	47
158.21622	47
4.938183	48
7.6842975	48
9.8506445	48
14.776103	48
17.1038045	48
26.3357965	48
27.6658355	48
31.792515	48
33.043763	48
37.7194115	48
38.755764	48
39.9062965	48
47.668139	48
48.887341	48
54.51877	48
55.2448415	48
55.4051	48
57.5722755	48
62.464735	48
64.1759375	48
65.8760305	48
69.0469785	48
70.568556	48
75.9875225	48
76.9866905	48
90.1144935	48
91.606765	48
95.460049	48
97.209896	48
97.9877535	48
98.752803	48
107.4961665	48
110.686736	48
111.391826	48
113.071055	48
113.541516	48
114.769008	48
115.75588	48
116.1903985	48
116.8761925	48
117.2852645	48
118.074697	48
120.1885195	48
123.135054	48
143.096437	48
146.012207	48
156.2253915	48
158.21622	48
4.938183	49
7.6842975	49
9.8506445	49
14.776103	49
17.1038045	49
26.3357965	49
27.6658355	49
31.792515	49
33.043763	49
37.7194115	49
38.755764	49
39.9062965	49
47.668139	49
48.887341	49
54.51877	49
55.2448415	49
55.4051	49
57.5722755	49
62.464735	49
64.1759375	49
65.8760305	49
69.0469785	49
70.568556	49
75.9875225	49
76.9866905	49
90.1144935	49
91.606765	49
95.460049	49
97.209896	49
97.9877535	49
98.752803	49
107.4961665	49
110.686736	49
111.391826	49
112.138472	49
113.071055	49
113.541516	49
114.769008	49
115.75588	49
116.1903985	49
116.8761925	49
117.2852645	49
118.074697	49
120.1885195	49
123.135054	49
143.096437	49
146.012207	49
156.2253915	49
158.21622	49
4.938183	50
7.6842975	50
9.8506445	50
14.776103	50
17.1038045	50
26.3357965	50
27.6658355	50
31.792515	50
33.043763	50
37.7194115	50
38.755764	50
39.9062965	50
47.668139	50
48.887341	50
54.51877	50
55.2448415	50
55.4051	50
57.5722755	50
62.464735	50
64.1759375	50
65.8760305	50
69.0469785	50
70.568556	50
75.9875225	50
76.9866905	50
78.876739	50
90.1144935	50
91.606765	50
95.460049	50
97.209896	50
97.9877535	50
98.752803	50
107.4961665	50
110.686736	50
111.391826	50
112.138472	50
113.071055	50
113.541516	50
114.769008	50
115.75588	50
116.1903985	50
116.8761925	50
117.2852645	50
118.074697	50
120.1885195	50
123.135054	50
143.096437	50
146.012207	50
156.2253915	50
158.21622	50
4.938183	51
7.6842975	51
9.8506445	51
14.776103	51
17.1038045	51
26.3357965	51
27.6658355	51
31.792515	51
33.043763	51
37.7194115	51
38.755764	51
39.9062965	51
47.668139	51
48.887341	51
54.51877	51
55.2448415	51
55.4051	51
57.5722755	51
59.8854895	51
62.464735	51
64.1759375	51
65.8760305	51
69.0469785	51
70.568556	51
75.9875225	51
76.9866905	51
78.876739	51
90.1144935	51
91.606765	51
95.460049	51
97.209896	51
97.9877535	51
98.752803	51
107.4961665	51
110.686736	51
111.391826	51
112.138472	51
113.071055	51
113.541516	51
114.769008	51
115.75588	51
116.1903985	51
116.8761925	51
117.2852645	51
118.074697	51
120.1885195	51
123.135054	51
143.096437	51
146.012207	51
156.2253915	51
158.21622	51
4.938183	52
7.6842975	52
9.8506445	52
14.776103	52
17.1038045	52
26.3357965	52
27.6658355	52
31.792515	52
33.043763	52
37.7194115	52
38.755764	52
39.9062965	52
47.668139	52
48.887341	52
54.51877	52
55.2448415	52
55.4051	52
57.5722755	52
59.8854895	52
62.464735	52
64.1759375	52
65.8760305	52
69.0469785	52
70.568556	52
75.9875225	52
76.9866905	52
78.876739	52
83.3609215	52
90.1144935	52
91.606765	52
95.460049	52
97.209896	52
97.9877535	52
98.752803	52
107.4961665	52
110.686736	52
111.391826	52
112.138472	52
113.071055	52
113.541516	52
114.769008	52
115.75588	52
116.1903985	52
116.8761925	52
117.2852645	52
118.074697	52
120.1885195	52
123.135054	52
143.096437	52
146.012207	52
156.2253915	52
158.21622	52
4.938183	53
7.6842975	53
9.8506445	53
14.776103	53
17.1038045	53
26.3357965	53
27.6658355	53
31.792515	53
33.043763	53
37.7194115	53
38.755764	53
39.9062965	53
47.668139	53
48.887341	53
54.51877	53
55.2448415	53
55.4051	53
57.5722755	53
59.8854895	53
62.464735	53
64.1759375	53
65.8760305	53
69.0469785	53
70.568556	53
72.9283665	53
74.123235	53
75.9875225	53
76.9866905	53
78.876739	53
90.1144935	53
91.606765	53
95.460049	53
97.209896	53
97.9877535	53
98.752803	53
107.4961665	53
110.686736	53
111.391826	53
112.138472	53
113.071055	53
113.541516	53
114.769008	53
115.75588	53
116.1903985	53
116.8761925	53
117.2852645	53
118.074697	53
120.1885195	53
123.135054	53
143.096437	53
146.012207	53
156.2253915	53
158.21622	53
4.938183	54
7.6842975	54
9.8506445	54
14.776103	54
17.1038045	54
26.3357965	54
27.6658355	54
31.792515	54
33.043763	54
37.7194115	54
38.755764	54
39.9062965	54
47.668139	54
48.887341	54
54.51877	54
55.2448415	54
55.4051	54
57.5722755	54
59.8854895	54
62.464735	54
64.1759375	54
65.8760305	54
69.0469785	54
70.568556	54
72.9283665	54
74.123235	54
75.9875225	54
76.9866905	54
78.876739	54
83.3609215	54
90.1144935	54
91.606765	54
95.460049	54
97.209896	54
97.9877535	54
98.752803	54
107.4961665	54
110.686736	54
111.391826	54
112.138472	54
113.071055	54
113.541516	54
114.769008	54
115.75588	54
116.1903985	54
116.8761925	54
117.2852645	54
118.074697	54
120.1885195	54
123.135054	54
143.096437	54
146.012207	54
156.2253915	54
158.21622	54
4.938183	55
7.6842975	55
9.8506445	55
14.776103	55
17.1038045	55
22.1683565	55
23.5443045	55
26.3357965	55
27.6658355	55
31.792515	55
33.043763	55
37.7194115	55
38.755764	55
39.9062965	55
47.668139	55
48.887341	55
54.51877	55
55.2448415	55
55.4051	55
57.5722755	55
59.8854895	55
62.464735	55
64.1759375	55
65.8760305	55
69.0469785	55
70.568556	55
72.9283665	55
74.123235	55
75.9875225	55
76.9866905	55
78.876739	55
90.1144935	55
91.606765	55
95.460049	55
97.209896	55
97.9877535	55
98.752803	55
107.4961665	55
110.686736	55
111.391826	55
112.138472	55
113.071055	55
113.541516	55
114.769008	55
115.75588	55
116.1903985	55
116.8761925	55
117.2852645	55
118.074697	55
120.1885195	55
123.135054	55
143.096437	55
146.012207	55
156.2253915	55
158.21622	55
4.938183	56
7.6842975	56
9.8506445	56
14.776103	56
17.1038045	56
22.1683565	56
23.5443045	56
26.3357965	56
27.6658355	56
31.792515	56
33.043763	56
37.7194115	56
38.755764	56
39.9062965	56
47.668139	56
48.887341	56
54.51877	56
55.2448415	56
55.4051	56
57.5722755	56
59.8854895	56
62.464735	56
64.1759375	56
65.8760305	56
69.0469785	56
70.568556	56
72.9283665	56
74.123235	56
75.9875225	56
76.9866905	56
78.876739	56
83.3609215	56
90.1144935	56
91.606765	56
95.460049	56
97.209896	56
97.9877535	56
98.752803	56
107.4961665	56
110.686736	56
111.391826	56
112.138472	56
113.071055	56
113.541516	56
114.769008	56
115.75588	56
116.1903985	56
116.8761925	56
117.2852645	56
118.074697	56
120.1885195	56
123.135054	56
143.096437	56
146.012207	56
156.2253915	56
158.21622	56
4.938183	57
7.6842975	57
9.8506445	57
14.776103	57
17.1038045	57
22.1683565	57
23.5443045	57
26.3357965	57
27.6658355	57
31.792515	57
33.043763	57
37.7194115	57
38.755764	57
39.9062965	57
47.668139	57
48.887341	57
54.51877	57
55.2448415	57
55.4051	57
57.5722755	57
59.8854895	57
62.464735	57
64.1759375	57
65.8760305	57
69.0469785	57
70.568556	57
72.9283665	57
74.123235	57
75.9875225	57
76.9866905	57
78.876739	57
83.3609215	57
90.1144935	57
91.606765	57
95.460049	57
97.209896	57
97.9877535	57
98.752803	57
107.4961665	57
110.686736	57
111.391826	57
112.138472	57
113.071055	57
113.541516	57
114.769008	57
115.75588	57
116.1903985	57
116.8761925	57
117.2852645	57
118.074697	57
120.1885195	57
123.135054	57
126.8853965	57
143.096437	57
146.012207	57
156.2253915	57
158.21622	57
4.938183	58
7.6842975	58
9.8506445	58
14.776103	58
17.1038045	58
22.1683565	58
23.5443045	58
26.3357965	58
27.6658355	58
31.792515	58
33.043763	58
37.7194115	58
38.755764	58
39.9062965	58
47.668139	58
48.887341	58
54.51877	58
55.2448415	58
55.4051	58
57.5722755	58
59.8854895	58
62.464735	58
64.1759375	58
65.8760305	58
69.0469785	58
70.568556	58
72.9283665	58
74.123235	58
75.9875225	58
76.9866905	58
78.876739	58
90.1144935	58
91.606765	58
95.460049	58
97.209896	58
97.9877535	58
98.752803	58
107.4961665	58
110.686736	58
111.391826	58
112.138472	58
113.071055	58
113.541516	58
114.769008	58
115.75588	58
116.1903985	58
116.8761925	58
117.2852645	58
118.074697	58
120.1885195	58
123.135054	58
127.9472195	58
129.0090235	58
130.25756	58
143.096437	58
146.012207	58
156.2253915	58
158.21622	58
4.938183	59
7.6842975	59
9.8506445	59
14.776103	59
17.1038045	59
22.1683565	59
23.5443045	59
26.3357965	59
27.6658355	59
31.792515	59
33.043763	59
37.7194115	59
38.755764	59
39.9062965	59
47.668139	59
48.887341	59
54.51877	59
55.2448415	59
55.4051	59
57.5722755	59
59.8854895	59
62.464735	59
64.1759375	59
65.8760305	59
69.0469785	59
70.568556	59
72.9283665	59
74.123235	59
75.9875225	59
76.9866905	59
78.876739	59
83.3609215	59
90.1144935	59
91.606765	59
95.460049	59
97.209896	59
97.9877535	59
98.752803	59
107.4961665	59
110.686736	59
111.391826	59
112.138472	59
113.071055	59
113.541516	59
114.769008	59
115.75588	59
116.1903985	59
116.8761925	59
117.2852645	59
118.074697	59
120.1885195	59
123.135054	59
127.9472195	59
129.0090235	59
130.25756	59
143.096437	59
146.012207	59
156.2253915	59
158.21622	59
4.938183	60
7.6842975	60
9.8506445	60
14.776103	60
17.1038045	60
22.1683565	60
23.5443045	60
26.3357965	60
27.6658355	60
31.792515	60
33.043763	60
37.7194115	60
38.755764	60
39.9062965	60
47.668139	60
48.887341	60
54.51877	60
55.2448415	60
55.4051	60
57.5722755	60
59.8854895	60
62.464735	60
64.1759375	60
65.8760305	60
69.0469785	60
70.568556	60
72.9283665	60
74.123235	60
75.9875225	60
76.9866905	60
78.876739	60
83.3609215	60
90.1144935	60
91.606765	60
95.460049	60
97.209896	60
97.9877535	60
98.752803	60
107.4961665	60
110.686736	60
111.391826	60
112.138472	60
113.071055	60
113.541516	60
114.769008	60
115.75588	60
116.1903985	60
116.8761925	60
117.2852645	60
118.074697	60
120.1885195	60
123.135054	60
127.9472195	60
129.0090235	60
130.25756	60
132.2948175	60
143.096437	60
146.012207	60
156.2253915	60
158.21622	60
4.938183	61
7.6842975	61
9.8506445	61
14.776103	61
17.1038045	61
22.1683565	61
23.5443045	61
26.3357965	61
27.6658355	61
31.792515	61
33.043763	61
37.7194115	61
38.755764	61
39.9062965	61
47.668139	61
48.887341	61
54.51877	61
55.2448415	61
55.4051	61
57.5722755	61
59.8854895	61
62.464735	61
64.1759375	61
65.8760305	61
69.0469785	61
70.568556	61
72.9283665	61
74.123235	61
75.9875225	61
76.9866905	61
