colour	showSelectedlegendcolour	x	xend	y	yend
#00BFC4	yes	-0.00765197589938066	0.159357938266486	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00757423837688531	0.157845105177878	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00749799560734121	0.156360788102566	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00742330404769829	0.154904089160247	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00735037373185988	0.153473988057493	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00727904013900639	0.152069868789894	-0.78950141242046	16.5795296608297
#F8766D	no	-0.00720953890982196	0.15069074357427	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00714101720714692	0.149336740209521	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00707398941894667	0.148006645163644	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0070089189935776	0.146699320592707	-0.78950141242046	16.5795296608297
#F8766D	no	-0.0069450309295942	0.145414890765582	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00688221354196504	0.144152839268906	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00682084384907139	0.142912182644464	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00676081749009233	0.141692439546234	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00670199799342926	0.140493180593436	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00664417201601471	0.139314072297012	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00658731613646147	0.138154609473956	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00653151220645807	0.137014199142717	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0064768746358765	0.135892232521911	-0.78950141242046	16.5795296608297
#F8766D	no	-0.00642327582173312	0.134788358920138	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00637039237636033	0.133702438859528	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00631887942891443	0.132633369157087	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00626827899710489	0.131581173965198	-0.78950141242046	16.5795296608297
#F8766D	no	-0.00621857647203175	0.130545447726788	-0.78950141242046	16.5795296608297
#F8766D	no	-0.00616951069037308	0.129526044569394	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00612124490998966	0.128522406820631	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00607383036282782	0.127534100969865	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00602719782692979	0.126560825632995	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00598136297168961	0.125602205765054	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00593625458510195	0.124657964010764	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.0058919000626564	0.123727734812345	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00584820682581572	0.122811282605667	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00580517794162896	0.121908285832269	-0.78950141242046	16.5795296608297
#00BFC4	yes	-0.00576278403226613	0.121018464677589	-0.78950141242046	16.5795296608297
